-75.305,-75.305,-74.945,-75.135,-75.299,-74.746,-74.381,-71.624,-60.918,-71.624,-74.381,-74.746,-75.299,-75.135,-74.945,-75.305,-75.305
-75.301,-75.301,-74.959,-75.139,-75.288,-74.749,-74.345,-71.459,-60.674,-71.459,-74.345,-74.749,-75.288,-75.139,-74.959,-75.301,-75.301
-75.297,-75.297,-74.974,-75.143,-75.277,-74.751,-74.308,-71.294,-60.431,-71.294,-74.308,-74.751,-75.277,-75.143,-74.974,-75.297,-75.297
-75.292,-75.292,-74.988,-75.147,-75.265,-74.753,-74.27,-71.128,-60.188,-71.128,-74.27,-74.753,-75.265,-75.147,-74.988,-75.292,-75.292
-75.288,-75.288,-75.002,-75.151,-75.254,-74.754,-74.23,-70.962,-59.945,-70.962,-74.23,-74.754,-75.254,-75.151,-75.002,-75.288,-75.288
-75.284,-75.284,-75.016,-75.155,-75.243,-74.754,-74.19,-70.796,-59.701,-70.796,-74.19,-74.754,-75.243,-75.155,-75.016,-75.284,-75.284
-75.279,-75.279,-75.03,-75.159,-75.231,-74.754,-74.149,-70.628,-59.458,-70.628,-74.149,-74.754,-75.231,-75.159,-75.03,-75.279,-75.279
-75.275,-75.275,-75.044,-75.163,-75.219,-74.753,-74.108,-70.46,-59.213,-70.46,-74.108,-74.753,-75.219,-75.163,-75.044,-75.275,-75.275
-75.27,-75.27,-75.058,-75.167,-75.207,-74.752,-74.066,-70.291,-58.967,-70.291,-74.066,-74.752,-75.207,-75.167,-75.058,-75.27,-75.27
-75.265,-75.265,-75.072,-75.171,-75.194,-74.751,-74.023,-70.121,-58.72,-70.121,-74.023,-74.751,-75.194,-75.171,-75.072,-75.265,-75.265
-75.26,-75.26,-75.087,-75.175,-75.181,-74.749,-73.979,-69.949,-58.47,-69.949,-73.979,-74.749,-75.181,-75.175,-75.087,-75.26,-75.26
-75.255,-75.255,-75.101,-75.179,-75.168,-74.746,-73.935,-69.776,-58.219,-69.776,-73.935,-74.746,-75.168,-75.179,-75.101,-75.255,-75.255
-75.25,-75.25,-75.115,-75.182,-75.154,-74.744,-73.89,-69.601,-57.965,-69.601,-73.89,-74.744,-75.154,-75.182,-75.115,-75.25,-75.25
-75.244,-75.244,-75.13,-75.186,-75.14,-74.74,-73.845,-69.424,-57.708,-69.424,-73.845,-74.74,-75.14,-75.186,-75.13,-75.244,-75.244
-75.239,-75.239,-75.145,-75.19,-75.125,-74.737,-73.8,-69.245,-57.448,-69.245,-73.8,-74.737,-75.125,-75.19,-75.145,-75.239,-75.239
-75.233,-75.233,-75.16,-75.194,-75.109,-74.733,-73.754,-69.064,-57.185,-69.064,-73.754,-74.733,-75.109,-75.194,-75.16,-75.233,-75.233
-75.226,-75.226,-75.176,-75.198,-75.093,-74.73,-73.707,-68.88,-56.918,-68.88,-73.707,-74.73,-75.093,-75.198,-75.176,-75.226,-75.226
-75.22,-75.22,-75.191,-75.202,-75.077,-74.726,-73.661,-68.694,-56.646,-68.694,-73.661,-74.726,-75.077,-75.202,-75.191,-75.22,-75.22
-75.25,-75.25,-75.156,-75.192,-75.127,-74.677,-73.532,-68.718,-56.829,-68.718,-73.532,-74.677,-75.127,-75.192,-75.156,-75.25,-75.25
-75.278,-75.278,-75.124,-75.183,-75.172,-74.63,-73.412,-68.736,-56.993,-68.736,-73.412,-74.63,-75.172,-75.183,-75.124,-75.278,-75.278
-75.304,-75.304,-75.095,-75.175,-75.211,-74.585,-73.298,-68.747,-57.137,-68.747,-73.298,-74.585,-75.211,-75.175,-75.095,-75.304,-75.304
-75.328,-75.328,-75.07,-75.168,-75.247,-74.541,-73.191,-68.753,-57.263,-68.753,-73.191,-74.541,-75.247,-75.168,-75.07,-75.328,-75.328
-75.349,-75.349,-75.047,-75.162,-75.277,-74.5,-73.089,-68.752,-57.372,-68.752,-73.089,-74.5,-75.277,-75.162,-75.047,-75.349,-75.349
